Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price,prediction,target
18,0,55,34,2,0,1,70.7,58.3,2919.2,0.0,1280.4,1456.5,0,1
14,2,51,29,3,1,0,62.8,132.2,14522.1,0.0,756.6,2387.9,1,1
0,4,41,30,3,0,1,62.1,137.1,946.0,800.4,1399.5,2410.5,1,1
11,3,40,37,3,0,1,64.2,112.2,128.9,0.0,355.8,513.2,1,0
2,4,69,43,3,1,2,97.8,22.2,0.0,0.0,1327.9,1330.5,0,1
4,4,52,39,1,1,3,42.0,175.1,19521.0,318.8,626.9,3215.9,1,1
4,5,23,41,1,1,3,35.3,192.1,0.0,0.0,1739.7,1433.0,1,1
0,0,58,26,1,1,0,52.2,179.5,14771.5,0.0,823.5,1228.2,1,1
0,1,51,25,3,1,3,44.8,119.1,0.0,0.0,1235.4,541.0,0,1
8,4,34,23,4,0,0,56.0,224.5,8364.7,0.0,1520.2,1710.8,1,1
5,3,27,30,2,1,0,35.0,157.1,0.0,1687.1,1938.3,323.7,0,0
21,5,40,36,3,0,1,35.0,7.2,0.0,0.0,894.4,1966.0,0,1
0,4,46,50,2,0,0,89.6,110.1,0.0,1855.7,1725.8,945.3,0,1
5,0,35,28,4,0,0,88.8,181.0,0.0,706.4,720.9,1026.7,1,1
6,2,41,28,1,1,3,70.2,6.0,0.0,942.9,1078.7,1593.8,0,1
6,4,50,42,2,1,2,35.0,121.7,0.0,0.0,191.3,1234.9,0,0
2,1,55,19,1,0,3,39.3,8.2,0.0,2000.0,1124.0,802.1,0,1
9,5,52,26,2,0,3,53.1,92.3,0.0,0.0,2200.0,1311.2,0,1
13,0,45,18,3,0,1,83.0,160.4,0.0,1831.3,525.4,1721.4,1,1
12,4,64,40,1,1,2,35.4,104.5,1658.9,1759.7,770.0,1934.0,1,0
0,2,54,40,3,1,3,79.8,205.2,20956.9,0.0,696.8,1531.9,0,1
13,3,22,23,2,0,2,57.2,191.6,16516.3,1565.6,1306.3,643.9,1,0
1,1,42,40,2,0,1,35.0,140.4,96.7,1371.3,972.2,506.6,1,1
4,3,42,32,1,1,3,66.0,90.2,12785.3,0.0,1336.0,2456.6,0,1
0,0,56,34,2,1,2,51.6,65.0,8185.6,609.3,549.1,1667.1,0,1
0,5,49,44,1,0,2,68.8,73.6,8728.8,1002.1,716.8,1073.3,0,0
12,2,44,39,1,1,0,58.8,150.7,0.0,0.0,1492.5,955.6,1,0
2,5,41,38,3,0,3,50.2,206.8,0.0,476.4,826.5,883.2,0,1
0,4,43,42,3,1,2,44.3,124.4,12159.5,0.0,183.7,100.0,0,0
0,4,36,56,2,0,1,95.1,184.6,20586.9,0.0,1944.1,827.2,1,0
0,5,56,26,3,0,3,78.9,219.2,0.0,0.0,818.4,1042.7,0,1
9,1,46,28,3,0,2,47.5,131.6,8095.6,1412.7,768.6,2107.4,1,1
0,0,22,31,2,0,3,35.0,59.2,10575.1,0.0,1035.8,1280.5,1,0
0,4,48,19,2,0,3,52.4,153.1,18162.9,1638.8,2078.1,682.0,1,1
15,5,54,48,4,0,3,51.3,89.3,0.0,732.4,1323.5,1650.1,0,0
9,2,46,55,0,1,1,69.3,143.6,1956.8,1566.3,465.8,2044.9,1,1
12,1,51,33,3,1,0,35.0,182.1,3037.7,1045.6,885.2,1386.7,1,1
9,1,43,29,3,0,0,69.0,119.0,0.0,177.4,809.2,1373.6,1,1
0,1,29,32,4,1,1,62.5,155.6,13528.8,0.0,1015.7,1353.4,0,1
16,4,53,20,4,0,3,70.7,198.0,0.0,0.0,659.9,1522.6,1,0
0,4,35,33,1,0,2,36.1,144.2,2230.4,0.0,1375.5,611.4,0,0
0,0,59,29,1,0,1,67.0,120.4,20122.5,0.0,1211.5,1237.4,1,1
7,4,42,44,2,0,0,37.5,274.0,849.2,107.5,1035.7,1195.9,1,0
11,0,31,35,4,0,3,41.3,144.3,0.0,0.0,1546.0,2181.8,1,0
4,5,46,28,4,0,1,74.7,6.0,0.0,0.0,493.3,1715.7,0,0
2,3,57,35,3,0,2,62.5,182.4,0.0,2560.0,1565.5,1924.1,0,0
11,1,56,48,2,1,3,54.6,93.7,0.0,890.4,1129.1,105.5,0,0
7,2,48,45,3,0,1,58.5,151.5,0.0,230.4,1009.4,1718.3,1,0
9,2,30,24,4,1,0,65.8,59.2,6322.7,0.0,295.8,1636.5,1,0
9,1,61,30,2,1,0,79.5,39.6,160.6,668.2,1174.6,1377.7,0,0
19,2,27,27,2,1,3,35.0,113.4,7698.6,0.0,1511.3,218.5,1,0
21,2,66,40,2,0,0,35.0,382.9,0.0,859.8,1358.9,631.2,1,0
0,1,34,23,3,0,3,47.4,217.2,8369.7,0.0,1281.5,1199.6,1,0
5,2,46,34,1,0,2,38.7,92.7,0.0,1192.1,656.6,2444.0,0,1
7,2,23,32,3,0,1,48.0,95.9,13684.0,1054.9,835.9,1947.6,1,0
6,3,42,18,2,1,1,48.7,199.4,23956.5,277.0,949.2,2063.2,1,1
11,1,59,20,2,1,3,52.5,6.0,13736.4,0.0,1184.7,989.2,1,1
0,4,27,34,2,1,2,35.0,250.1,7161.0,1111.9,464.4,1805.6,0,0
10,1,32,33,2,1,3,47.7,109.1,12175.6,0.0,1222.0,1300.2,1,0
10,5,20,49,4,0,3,65.3,6.0,0.0,0.0,950.8,2102.6,1,1
4,4,72,40,4,0,2,70.3,77.1,2076.4,0.0,1032.2,1927.9,0,1
10,0,31,18,0,0,0,35.0,147.4,0.0,1965.6,1167.3,2466.2,1,0
8,2,72,33,4,1,2,47.9,215.4,8436.2,0.0,711.9,915.0,1,0
10,3,41,25,3,0,3,82.3,6.0,2349.8,0.0,1327.7,1262.5,0,1
0,0,43,24,1,0,3,48.3,27.4,15783.1,799.5,272.0,1505.1,1,0
8,2,29,25,3,0,1,35.0,152.1,12677.9,0.0,1900.7,547.8,1,0
0,3,65,31,3,1,1,39.3,6.0,203.4,1383.8,614.1,1548.8,0,1
15,0,72,24,2,1,2,55.9,36.2,11563.4,432.5,1530.2,717.4,0,0
1,2,54,37,2,1,2,71.3,113.5,0.0,0.0,1557.3,1964.5,0,0
5,0,48,42,4,1,0,35.0,129.3,19375.8,0.0,852.6,1416.3,1,0
7,5,59,41,0,1,3,35.0,6.0,0.0,162.8,365.5,1321.4,1,1
0,1,72,52,1,1,2,76.6,201.4,8584.6,280.2,1752.6,1244.9,0,0
12,3,62,39,4,0,2,49.8,89.9,2165.6,636.9,704.3,2304.7,0,1
2,0,46,26,2,1,3,35.0,193.3,0.0,0.0,774.4,2163.2,0,0
3,3,24,45,3,0,3,43.9,6.0,0.0,936.1,1136.2,1767.5,0,0
0,5,52,32,3,0,0,71.1,6.0,0.0,0.0,552.5,849.7,0,1
1,1,33,44,0,0,1,66.6,82.7,15169.0,602.5,962.8,1302.6,1,1
6,1,52,39,0,0,1,35.0,166.3,25434.7,436.0,2054.3,1615.3,1,0
7,4,21,38,3,0,1,53.4,196.5,35235.5,0.0,833.9,1371.5,1,1
11,4,30,35,4,0,1,58.6,22.0,0.0,800.7,880.8,1232.1,0,0
7,1,39,35,4,1,0,48.6,9.9,0.0,101.3,686.9,1844.3,0,0
14,4,47,41,0,0,2,53.4,264.3,0.0,0.0,810.9,919.3,1,0
0,2,44,31,3,1,0,55.6,69.5,2460.5,508.6,1024.7,592.9,0,0
5,4,36,41,3,0,2,47.3,108.5,2475.6,0.0,1153.9,262.3,0,1
16,0,62,30,1,1,2,35.0,158.1,0.0,699.2,1308.1,1097.5,1,1
0,3,12,18,0,1,3,41.9,28.0,29271.9,0.0,637.4,533.8,1,0
15,5,37,39,2,0,3,68.6,79.5,15931.2,0.0,443.0,444.9,1,1
4,2,49,43,3,1,1,35.0,56.8,0.0,0.0,634.3,2055.1,1,0
0,1,34,44,0,1,1,35.0,52.3,5463.6,396.2,964.1,864.7,0,1
0,0,46,43,2,0,0,56.3,241.0,20787.8,274.9,683.9,991.4,1,1
6,0,59,40,3,0,2,61.4,207.1,15992.5,853.4,1598.2,1458.7,1,0
4,2,46,42,3,1,2,35.3,194.7,8249.1,0.0,2257.6,1641.0,1,1
0,3,62,18,3,1,1,35.0,241.8,0.0,431.4,747.0,1975.2,0,0
3,2,19,40,0,1,1,80.1,121.4,0.0,0.0,1528.8,1445.3,0,1
0,5,52,26,2,0,2,35.0,9.6,0.0,2942.1,333.1,1230.5,0,0
2,0,56,23,2,0,2,56.1,159.7,13732.6,0.0,833.4,1761.5,1,1
0,3,59,26,1,1,2,59.4,142.3,5940.5,0.0,100.0,1833.1,0,0
0,2,72,31,3,1,3,63.2,52.4,97.1,1214.3,705.8,1433.3,0,1
13,5,46,36,2,0,2,48.2,105.8,3316.4,604.9,2079.7,2490.4,0,0
0,4,54,50,3,0,3,59.5,175.1,8826.2,0.0,954.0,1811.5,1,1
6,3,69,26,3,1,1,42.7,115.1,19354.1,1599.1,628.8,820.3,1,0
1,0,46,50,1,1,1,57.4,221.8,0.0,1536.2,657.4,2338.9,0,1
0,1,60,35,4,1,2,38.9,266.7,3337.5,0.0,1335.3,1757.1,0,1
10,4,52,40,0,0,0,42.4,72.3,2165.8,801.3,1221.2,1673.6,1,0
7,2,38,42,3,0,0,46.7,145.8,0.0,1095.8,1175.8,1462.1,1,0
3,4,53,41,1,0,1,85.2,150.4,0.0,0.0,953.0,1017.9,1,0
9,5,54,52,3,1,3,60.5,244.5,844.0,2208.9,774.9,1733.3,0,0
6,2,48,24,0,0,3,96.8,254.1,14026.5,0.0,671.9,2518.2,1,0
9,4,36,38,2,0,2,45.6,171.1,3421.3,296.3,499.3,504.0,1,0
0,2,62,50,3,1,0,90.5,46.3,18717.7,0.0,1457.7,2132.2,0,1
4,2,42,34,2,0,2,53.9,169.0,0.0,0.0,1143.6,1943.3,1,0
8,1,51,30,3,1,3,36.6,210.6,9728.0,542.5,1054.1,1944.4,1,0
4,1,41,34,0,1,3,37.1,196.0,12179.2,2903.7,792.8,1595.5,1,0
0,3,42,36,3,1,3,52.8,233.0,1809.7,0.0,505.2,1451.1,0,1
0,4,61,21,2,1,2,35.0,77.7,2863.8,195.4,1177.7,100.0,0,0
13,3,46,29,4,1,0,49.8,15.1,3889.6,0.0,1154.9,1325.8,0,1
1,1,60,40,0,1,3,56.4,73.5,0.0,0.0,100.0,1333.8,0,1
0,0,43,32,2,0,0,36.6,233.3,2771.0,0.0,1332.2,1751.5,1,1
4,2,55,36,0,0,2,45.3,212.0,3135.0,0.0,1557.0,966.7,1,1
0,3,50,43,4,1,1,52.6,218.1,18348.0,1046.5,448.3,643.7,1,0
13,4,71,44,4,0,1,35.0,228.0,8973.7,428.7,627.9,2442.9,1,1
20,1,52,23,0,0,3,65.0,102.4,6498.7,718.6,251.4,1461.6,1,1
9,2,42,26,1,0,2,39.2,69.4,0.0,0.0,736.3,942.5,1,1
8,5,35,39,2,0,0,85.0,181.0,0.0,0.0,242.0,1154.1,1,0
5,3,20,32,4,0,1,35.0,70.1,0.0,59.1,757.0,1825.4,1,0
0,4,43,18,2,0,3,57.3,108.2,0.0,0.0,1317.0,1840.8,0,1
3,4,49,33,4,1,2,58.1,49.0,0.0,0.0,511.7,1513.2,0,1
4,5,10,44,0,0,2,35.0,171.2,1478.2,0.0,1070.7,1171.1,1,1
5,4,40,41,1,0,1,35.0,112.2,0.0,0.0,1147.3,1432.4,1,1
5,5,44,40,4,0,3,52.0,152.3,9480.0,0.0,1093.8,1516.9,1,1
10,3,44,47,1,1,2,70.5,127.4,0.0,0.0,765.3,1783.1,1,0
7,5,44,28,2,1,2,55.1,45.9,5239.9,0.0,114.8,1978.7,1,0
8,2,58,45,4,0,1,55.0,69.0,0.0,2893.3,725.9,1420.5,1,0
0,1,55,21,4,0,3,66.3,147.5,22799.9,0.0,2141.7,1164.2,1,1
0,1,39,55,0,0,0,42.3,176.1,6035.7,85.9,1214.3,1888.2,1,0
22,4,50,24,1,0,2,56.9,247.9,4393.0,324.9,1634.9,1289.2,1,1
0,3,60,23,0,1,0,82.5,76.1,3231.0,0.0,1128.8,3219.8,0,1
14,0,41,36,0,1,1,75.9,98.6,4585.8,2472.6,1224.4,1692.2,0,0
9,4,55,39,1,1,3,60.3,182.7,0.0,0.0,106.8,1460.2,1,1
15,5,45,38,3,1,1,35.0,137.2,14595.3,154.7,1214.4,567.3,1,1
8,4,32,45,1,0,3,53.4,186.8,7774.4,111.8,820.8,599.2,1,0
0,2,47,44,3,0,3,57.7,161.5,19520.4,1160.5,510.0,1501.8,1,0
10,4,45,47,0,0,2,62.5,145.3,7951.2,2665.4,1155.4,1741.5,1,1
0,2,42,53,0,0,3,45.1,129.4,16447.5,405.2,894.8,2016.6,1,0
10,3,63,41,4,1,0,51.6,220.7,356.1,1295.4,590.9,1016.6,1,0
0,4,51,18,0,0,0,35.0,129.0,16976.7,976.1,882.9,175.4,1,1
0,2,68,22,0,0,2,36.0,279.1,6436.0,391.5,1223.9,1174.4,1,0
0,5,72,21,3,0,3,48.8,148.3,0.0,0.0,1595.3,1100.9,0,0
15,0,70,36,1,0,3,56.9,23.1,8781.4,0.0,1324.2,2241.6,1,0
3,1,54,18,2,1,0,35.0,169.5,16536.8,0.0,1392.8,493.6,1,0
0,0,48,55,4,1,0,68.9,186.8,6599.3,1227.4,707.4,2115.7,0,1
15,5,40,24,4,0,3,75.1,166.6,12669.0,0.0,100.0,1672.7,1,0
0,1,13,58,2,0,3,35.0,50.2,23269.9,0.0,974.7,1193.0,1,1
0,4,48,29,2,1,2,51.9,89.4,12884.5,1332.8,1253.1,1330.8,0,1
0,0,72,50,2,1,0,39.6,157.2,0.0,978.8,417.7,2232.5,0,1
1,5,53,25,1,0,3,45.0,141.4,0.0,0.0,1144.8,2551.1,0,0
0,2,51,38,2,1,3,66.9,6.0,4703.8,0.0,977.2,1010.4,0,1
2,2,47,33,3,1,1,37.9,6.0,18065.1,1472.2,552.9,1281.9,1,1
1,4,64,36,1,0,2,35.0,79.9,0.0,0.0,1508.8,229.3,0,0
9,3,45,39,3,1,0,35.0,123.0,10409.4,2733.3,530.7,810.6,1,1
16,0,43,34,3,1,3,46.3,214.2,10472.2,0.0,1270.3,417.5,1,0
0,3,23,34,2,0,3,45.0,89.4,23553.2,1873.4,1441.2,906.0,1,1
0,1,24,33,2,0,3,51.4,198.5,6191.6,654.1,1195.3,1864.3,1,0
4,0,33,34,0,1,0,52.4,238.9,4661.8,2362.2,427.7,1937.8,1,0
0,5,41,38,0,1,1,49.7,53.2,1317.8,0.0,1309.5,2203.4,0,0
6,2,54,34,4,1,1,35.0,129.1,22709.7,0.0,956.6,1466.5,1,0
8,2,46,39,4,0,2,42.5,154.3,16178.9,0.0,864.4,1786.5,1,0
7,2,43,31,1,0,0,52.7,153.1,1634.4,0.0,2074.2,1166.4,1,1
9,1,67,26,1,0,1,58.0,209.6,12359.5,0.0,1052.6,1243.9,1,0
1,5,32,35,2,0,0,35.0,79.7,0.0,0.0,1109.4,2133.3,1,1
11,4,60,30,3,0,0,35.0,182.2,0.0,95.6,910.4,1535.1,1,1
13,5,58,18,1,0,2,35.0,140.0,0.0,0.0,604.4,1457.0,1,1
4,1,37,18,3,0,0,57.9,72.1,8356.7,0.0,1194.8,1096.9,1,1
5,3,24,50,2,0,0,35.0,220.7,0.0,0.0,1026.8,2473.3,1,1
2,0,25,31,3,1,1,62.8,134.7,4845.8,0.0,1457.5,867.7,0,1
20,2,47,51,1,1,0,35.0,266.3,0.0,968.0,455.4,1318.1,1,1
0,5,70,18,0,0,2,47.7,69.6,6163.1,0.0,100.0,1871.3,1,0
1,0,48,28,4,0,1,41.9,73.9,0.0,3098.5,1559.0,1155.9,0,1
0,0,42,35,4,1,2,56.7,94.1,2646.2,0.0,1304.3,3121.1,0,1
2,2,50,59,3,0,2,80.3,144.3,1448.8,76.1,912.4,699.5,0,0
7,2,63,41,0,0,2,45.7,24.3,0.0,286.4,1702.6,1924.8,0,0
6,2,58,32,0,1,2,64.4,156.3,3977.8,0.0,728.9,2289.4,1,1
4,0,39,32,3,0,3,54.4,171.8,5501.1,386.1,774.6,393.9,1,0
2,3,64,26,4,1,3,40.2,201.4,0.0,433.3,1484.4,1453.5,0,1
0,3,69,33,2,0,3,56.4,102.9,0.0,1809.9,675.4,1999.3,0,0
2,2,62,41,0,0,3,56.1,216.4,0.0,651.4,1547.8,2965.6,0,0
0,5,49,18,2,0,1,92.0,132.2,0.0,0.0,1006.5,1952.8,0,0
8,4,51,35,4,0,3,80.3,106.2,0.0,2127.3,751.0,1234.5,0,1
3,4,52,33,4,0,2,59.5,108.0,0.0,1070.7,1699.9,1370.9,0,1
0,4,28,21,4,0,3,44.9,126.1,17420.4,2593.8,882.3,1158.7,1,1
9,0,67,39,1,0,1,61.2,182.8,22970.1,0.0,1199.6,1391.3,1,1
11,2,64,24,0,1,3,39.7,167.5,0.0,1325.0,1269.7,637.8,1,1
0,1,28,34,0,1,2,35.0,108.0,9108.6,0.0,100.0,2107.4,1,1
14,1,55,48,4,1,3,43.4,175.9,0.0,775.5,1402.8,407.8,0,0
22,3,46,45,1,1,3,53.7,126.0,6028.5,0.0,1012.9,2415.3,1,1
3,0,45,48,4,0,0,63.4,153.0,5566.4,0.0,754.9,1598.3,1,1
5,1,72,39,0,1,3,52.5,43.9,12409.6,226.5,701.4,2185.3,1,0
0,0,40,35,1,0,3,35.0,169.6,0.0,0.0,662.8,2019.2,0,1
0,5,50,32,2,1,0,50.4,116.6,8094.6,0.0,1115.8,100.0,0,0
2,2,30,34,0,1,3,35.0,71.3,0.0,0.0,1459.0,1053.1,0,0
0,4,39,33,1,1,0,35.0,20.2,0.0,1599.9,1175.8,1144.9,0,0
19,1,39,44,1,0,3,60.2,111.3,0.0,0.0,1742.0,305.5,1,1
0,5,51,40,0,1,2,39.3,86.3,1332.6,1358.6,369.3,1183.0,0,0
2,0,58,36,3,1,1,54.4,288.1,0.0,0.0,890.8,719.7,0,0
15,1,28,45,4,1,1,66.8,184.0,0.0,1835.3,1000.0,1797.6,1,0
0,3,44,41,4,0,3,61.3,134.4,16971.3,300.6,1286.3,889.5,1,1
13,5,54,32,0,1,2,82.1,144.3,0.0,553.0,100.0,2091.4,1,0
11,3,50,32,2,0,3,83.5,103.4,10144.0,253.2,1001.1,1971.4,1,1
0,0,51,44,3,0,3,35.0,137.1,2671.5,2024.2,2120.1,670.8,0,1
11,4,17,55,3,1,2,74.7,257.6,0.0,3199.3,686.0,869.7,1,1
0,5,48,41,0,1,3,66.6,64.9,1208.1,0.0,1703.8,539.6,0,1
0,5,58,50,1,1,3,60.9,146.0,0.0,380.6,1065.9,1936.5,0,1
9,0,45,38,4,1,0,35.0,249.7,871.5,0.0,1349.4,1220.7,1,0
1,5,53,51,2,0,0,60.8,177.5,5894.7,24.4,812.0,458.7,1,0
4,4,50,27,1,0,3,35.0,169.7,3720.7,489.0,832.1,974.5,1,1
0,4,44,47,1,0,2,35.0,230.6,7696.6,1564.0,611.0,1299.3,1,1
13,0,24,42,3,0,2,62.5,146.5,3682.4,0.0,1291.3,380.1,1,0
10,0,57,33,2,0,2,35.0,117.7,26199.5,0.0,189.8,162.4,1,1
0,2,65,22,2,0,0,35.0,111.2,15939.7,1814.6,662.5,1166.1,1,0
18,5,58,27,0,1,0,35.0,151.0,3642.7,0.0,385.3,402.8,1,1
23,1,65,24,3,1,2,82.8,6.0,0.0,494.0,582.9,1249.0,0,0
1,3,51,38,3,0,2,62.7,28.7,7514.8,867.2,495.5,1779.3,0,0
6,1,61,43,3,1,0,58.8,6.0,0.0,1763.1,574.3,879.4,0,1
0,4,66,37,4,1,3,35.0,94.4,25914.2,230.4,1020.9,1437.2,0,0
0,0,43,51,2,0,0,53.7,77.3,27993.9,0.0,520.0,1109.5,1,0
2,2,54,22,4,1,0,35.0,180.8,15518.6,1114.8,720.1,1465.4,1,0
5,0,42,48,0,1,2,55.0,273.3,0.0,123.8,1462.2,1451.5,0,1
4,0,54,39,4,0,2,53.2,209.2,377.2,370.2,1950.2,100.0,0,1
19,5,50,47,4,1,2,48.3,144.4,10571.6,0.0,737.5,2191.0,1,0
15,3,34,26,1,0,0,42.0,128.0,0.0,0.0,227.6,1799.0,1,1
7,0,29,27,2,0,3,54.0,145.6,253.7,110.3,100.0,1781.6,1,0
2,2,45,43,4,1,2,66.3,241.1,14094.4,126.3,1138.3,1851.2,0,1
0,0,34,35,2,1,0,56.1,34.3,3062.3,1135.0,1435.5,654.3,0,0
0,0,50,41,1,0,2,55.9,150.3,7775.5,0.0,582.1,689.3,1,1
0,1,45,56,2,0,2,48.8,6.0,16265.8,0.0,259.0,1570.5,1,1
0,2,54,39,0,1,0,35.0,85.7,2128.6,0.0,761.2,387.6,0,0
0,0,45,53,1,0,1,37.5,70.4,5535.6,1003.8,1289.9,2359.6,1,1
0,0,65,50,1,0,1,45.3,155.7,0.0,0.0,2198.1,834.0,1,1
5,4,54,56,2,1,3,57.0,200.0,0.0,0.0,968.2,2010.1,0,1
3,2,72,44,4,1,2,48.0,187.1,2239.0,0.0,829.2,1526.7,0,0
12,5,56,40,0,1,2,54.2,174.6,0.0,599.6,1182.6,1788.6,1,1
0,4,53,32,3,0,2,54.1,158.9,0.0,0.0,843.3,1657.8,0,0
0,5,55,45,4,1,0,48.7,120.2,0.0,1005.1,305.6,1723.6,0,1
4,0,26,58,4,1,2,46.7,241.6,12589.4,1090.7,1714.4,1533.0,0,1
15,0,38,42,0,0,3,41.5,25.9,8001.5,2028.6,1129.6,1000.1,1,1
7,1,66,33,3,0,3,59.9,40.5,13391.0,0.0,192.1,2286.0,1,1
10,1,49,38,1,0,0,55.7,60.8,0.0,613.7,550.8,1044.7,1,1
15,4,55,31,3,1,0,40.7,60.1,4742.8,1565.5,855.9,1105.0,0,1
3,3,58,34,4,0,2,35.0,160.5,0.0,0.0,1100.6,1721.2,0,1
0,1,42,48,2,1,1,68.6,52.7,15133.9,95.6,310.8,1847.6,1,1
7,0,57,47,4,0,0,66.0,100.3,15172.8,376.1,1270.2,2045.6,1,1
0,2,68,39,2,0,3,35.0,133.0,3723.6,653.4,664.6,1377.7,1,1
6,2,40,60,3,0,0,35.0,216.5,1558.4,942.7,862.0,1049.5,1,0
3,4,54,36,4,1,2,62.8,40.8,0.0,0.0,713.5,2063.5,0,0
0,5,32,47,2,1,0,66.6,33.4,0.0,0.0,907.7,1808.6,0,0
3,2,53,33,4,0,3,57.1,72.5,0.0,0.0,417.6,272.1,0,0
10,0,41,25,4,1,2,64.0,262.2,0.0,0.0,1340.5,1871.6,1,1
0,2,41,35,2,1,0,50.3,59.6,318.0,661.6,625.0,1522.0,0,1
0,5,72,46,4,1,3,59.1,198.4,14578.2,869.8,661.3,1197.9,0,1
0,2,27,29,1,0,2,35.0,201.7,3004.0,0.0,1323.3,1220.5,1,0
1,4,45,33,2,0,0,36.5,237.1,6665.7,0.0,1726.6,1402.9,1,1
2,4,39,41,1,0,2,37.2,144.0,0.0,0.0,100.0,1412.5,0,1
12,4,41,34,3,0,1,62.1,187.8,28812.6,883.9,816.6,1365.5,1,0
0,5,37,25,3,1,0,67.6,225.4,0.0,280.0,1458.7,1496.6,0,0
15,2,57,35,3,1,1,35.0,61.1,11835.2,124.1,430.5,820.4,1,1
5,0,54,41,2,1,1,35.0,55.8,1122.7,575.7,447.2,710.6,0,0
10,0,65,38,0,0,1,81.7,196.1,0.0,0.0,694.1,100.0,1,1
4,1,52,33,0,1,1,102.7,53.2,12211.5,276.5,867.1,730.3,1,0
14,2,28,19,0,1,1,35.0,206.2,2655.9,1510.3,940.2,948.8,1,0
6,1,52,39,3,1,1,35.0,150.7,4610.7,0.0,677.0,1401.3,1,1
0,5,35,44,1,1,3,45.6,24.0,14091.0,0.0,100.0,2065.9,0,1
14,2,56,39,4,0,0,90.0,172.3,20098.5,0.0,485.6,2042.0,1,0
0,5,28,38,1,0,0,46.9,215.7,11553.9,0.0,946.5,1224.5,1,0
12,5,42,39,4,0,3,51.3,177.4,6263.9,0.0,350.0,868.5,1,0
5,3,67,40,1,0,0,75.9,201.7,12222.7,1273.3,952.2,2505.4,1,1
0,4,25,18,2,0,1,46.7,44.7,2589.1,0.0,720.9,1357.4,1,0
0,1,38,41,1,1,0,45.3,211.1,4604.0,0.0,984.3,1309.5,0,0
1,3,40,36,1,0,2,35.0,81.5,6465.6,0.0,322.5,1816.7,1,1
0,3,49,31,2,0,0,35.0,159.5,1933.9,0.0,1462.9,468.5,1,0
0,4,33,29,0,0,1,38.1,180.8,11134.2,1194.5,967.0,974.0,1,1
14,0,21,52,2,0,0,63.7,170.4,2102.7,150.3,852.8,1489.9,1,1
13,0,48,26,4,0,1,38.3,105.7,6912.1,496.2,1206.3,1507.8,1,1
16,1,47,39,2,1,1,49.3,313.9,0.0,453.9,864.5,2027.2,1,0
7,2,36,47,2,1,0,65.9,281.1,0.0,0.0,1734.3,2597.2,0,1
4,3,65,27,0,1,3,60.5,125.9,1477.7,565.2,1915.9,1533.0,0,0
0,1,52,26,1,0,0,35.0,39.6,8128.3,0.0,914.8,1300.0,1,0
8,1,44,43,4,1,3,38.8,157.1,0.0,0.0,1216.8,1342.8,0,1
0,2,42,27,2,0,2,35.0,148.9,0.0,0.0,718.1,244.3,1,0
4,0,26,24,1,1,0,42.0,175.0,0.0,458.2,1195.8,2065.4,1,1
11,2,38,35,1,0,3,61.0,169.9,11829.2,0.0,565.0,1420.7,1,0
8,1,32,24,2,0,2,48.1,143.5,1864.4,0.0,1189.3,1697.5,1,1
4,3,41,30,4,1,0,51.7,227.3,6779.9,358.7,837.2,1629.9,1,0
13,2,43,34,0,1,0,35.0,170.1,0.0,535.9,1258.1,1218.8,1,1
0,2,40,43,3,0,3,61.4,117.6,8634.0,0.0,1806.6,1868.5,0,1
2,0,43,25,2,0,2,50.6,104.7,1677.0,0.0,1049.0,1533.3,0,0
8,5,44,18,0,1,1,50.9,10.5,6037.4,0.0,972.7,1574.9,0,1
0,2,65,39,2,1,3,52.9,6.0,0.0,0.0,100.0,1242.1,0,0
9,3,48,47,3,0,1,70.6,49.6,4525.5,154.5,1242.4,2341.4,1,0
0,1,33,26,1,1,3,72.6,224.1,2832.0,0.0,973.1,2617.3,0,0
18,1,33,23,3,0,3,59.6,129.7,0.0,0.0,942.3,1924.5,1,1
0,0,57,22,1,0,3,56.2,110.8,4316.6,437.2,1856.8,1237.3,1,1
7,3,42,34,0,1,0,58.2,6.0,24638.2,733.0,415.9,381.5,1,0
1,5,63,35,2,0,1,54.0,90.5,19082.8,231.6,100.0,1906.9,1,0
22,4,56,29,1,0,0,75.1,143.7,11577.7,443.8,1335.2,1560.5,1,0
6,1,41,48,4,1,1,39.3,222.8,0.0,2751.3,982.3,1731.9,0,1
0,1,69,30,2,1,1,45.2,218.3,0.0,3185.6,1375.5,1368.0,0,0
4,3,61,28,1,0,2,72.5,164.0,32232.4,0.0,793.2,1314.1,1,1
7,2,65,31,2,1,2,89.5,218.4,8288.3,0.0,1937.2,1122.3,1,1
0,4,62,45,2,1,1,70.2,161.1,28279.0,0.0,1536.6,487.7,0,1
5,2,55,36,2,0,2,50.7,166.0,6521.5,582.3,883.7,1197.2,1,0
14,5,57,40,4,1,0,52.3,142.2,5419.0,0.0,1314.0,1042.7,1,1
0,1,42,47,3,0,0,74.8,92.1,0.0,1500.9,1008.4,265.6,1,1
4,0,60,57,1,0,3,38.9,86.5,0.0,176.6,890.7,1979.8,1,1
8,2,45,43,3,1,3,69.2,198.0,0.0,2735.7,901.7,726.1,0,0
0,2,58,34,1,1,2,35.0,6.0,0.0,0.0,1206.4,1903.3,0,0
0,0,22,25,1,1,2,35.0,166.5,0.0,0.0,1180.0,1278.0,0,0
